X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
302.0,302.0,train,9.159989612737434E-4,49.76190689404622,0.6911836835126433
303.0,303.0,train,7.008373149086657E-4,15.802897735087283,0.5930265985723292
304.0,304.0,train,9.576364036277162E-4,71.31373864252154,0.7072451035874925
305.0,305.0,train,4.536008180515596E-4,8.651272479952215,0.4411431242788769
306.0,306.0,train,5.945411848608007E-4,12.269784129903893,0.5335734947876145
307.0,307.0,train,9.320352990401424E-4,53.532880684281324,0.6974713901426174
308.0,308.0,train,6.671680776878045E-4,14.068483380318106,0.5750644767934081
309.0,309.0,train,0.0010589860539664071,94.1480713376023,0.7429351849602839
310.0,310.0,train,9.010872883071096E-4,46.19332307010457,0.6852197482218809
311.0,311.0,train,7.531782381135652E-4,20.44172683133002,0.6194540678508165
312.0,312.0,train,7.531782381135652E-4,20.44172683133002,0.6194540678508165
313.0,313.0,train,9.405369218326629E-4,56.21584038166774,0.7007527087160619
314.0,314.0,train,9.480582830472104E-4,65.87601375444432,0.7036259981099977
315.0,315.0,train,9.930602585338682E-4,79.63558379066869,0.7202502777536085
316.0,316.0,train,9.214992640474564E-4,50.22713896051704,0.6933548929063036
317.0,317.0,train,7.531782381135652E-4,20.44172683133002,0.6194540678508165
318.0,318.0,train,7.531782381135652E-4,20.44172683133002,0.6194540678508165
319.0,319.0,train,9.392700340160036E-4,55.684893660857576,0.7002660019343825
320.0,320.0,train,0.0010458052135974485,92.35901359823903,0.7385518113972012
321.0,321.0,train,8.209132615950169E-4,24.48597874978705,0.651123157289897
322.0,322.0,train,8.392302982237202E-4,28.66594740777125,0.6592249521473387
323.0,323.0,train,9.499796313508135E-4,66.25566486609952,0.7043555517024156
324.0,324.0,train,9.290148129033486E-4,52.12325635536092,0.6962969497105644
325.0,325.0,train,9.926546458013388E-4,79.29881453764897,0.7201046848176444
326.0,326.0,train,9.507570184903603E-4,67.58594682379555,0.7046502221826784
327.0,327.0,train,5.049997584442823E-4,9.91059246424499,0.4768015704455829
328.0,328.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
329.0,329.0,train,9.32468387564565E-4,53.86253742255084,0.6976394130791377
330.0,330.0,train,9.290148129033486E-4,52.12325635536092,0.6962969497105644
331.0,331.0,train,4.452601688815579E-4,8.394992016428496,0.435131776285007
332.0,332.0,train,5.049997584442823E-4,9.91059246424499,0.4768015704455829
333.0,333.0,train,9.092799159737837E-4,48.635912230181006,0.6885105121320482
334.0,334.0,train,9.310696368852304E-4,52.699393538667884,0.6970964113146695
335.0,335.0,train,7.751050948499999E-4,21.708119619777147,0.6300085314087953
336.0,336.0,train,9.463980456765918E-4,65.02274531811092,0.7029941409650525
337.0,337.0,train,0.0010063456593808293,80.89630993259387,0.7249773803698758
338.0,338.0,train,6.747461441799777E-4,14.640991962370597,0.5791752013336975
339.0,339.0,train,8.831720603602323E-4,38.53326206368086,0.6779020296830494
340.0,340.0,train,8.58919314132087E-4,34.58802264748251,0.6677238982024354
341.0,341.0,train,6.920309789417219E-4,15.732794196264914,0.5884031860252295
342.0,342.0,train,6.695400013024607E-4,14.182718820042016,0.5763554263789143
343.0,343.0,train,6.920309789417219E-4,15.732794196264914,0.5884031860252295
344.0,344.0,train,7.192227712650487E-4,16.581873390204645,0.6025124286747121
345.0,345.0,train,7.966462716141819E-4,23.00470671745499,0.6400922511698901
346.0,346.0,train,7.966462716141819E-4,23.00470671745499,0.6400922511698901
347.0,347.0,train,7.966462716141819E-4,23.00470671745499,0.6400922511698901
348.0,348.0,train,7.966462716141819E-4,23.00470671745499,0.6400922511698901
